"","Policy","ISO","year","Policytype","Policytype_detail","Policy_name_fig_1","Policy_name_fig_2_3","Policy_name_fig_4","Market_non_market","Cluster_categories","source","label","policy_sign","Module","Value","diff","diff_2","introduction","phase_out","diff_adj","diff_2_adj","diff_2_adj_neg","diff_adj_neg"
"544","RDD_CCS","JPN",2009,"MBI","Other MBI","","Public RD&D Carbon Capture and Storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",9,3,5,0,0,1,0,0,0
"545","RDD_CCS","KOR",2004,"MBI","Other MBI","","Public RD&D Carbon Capture and Storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",3,3,3,1,0,1,1,0,0
"546","RDD_CCS","KOR",2005,"MBI","Other MBI","","Public RD&D Carbon Capture and Storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",5,2,5,0,0,1,0,0,0
"547","RDD_CCS","KOR",2008,"MBI","Other MBI","","Public RD&D Carbon Capture and Storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",8,2,3,0,0,1,1,0,0
"548","RDD_CCS","KOR",2021,"MBI","Other MBI","","Public RD&D Carbon Capture and Storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",9,2,2,0,0,1,1,0,0
"549","RDD_CCS","NLD",2005,"MBI","Other MBI","","Public RD&D Carbon Capture and Storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",8,0,8,0,0,0,1,0,0
"550","RDD_CCS","NLD",2011,"MBI","Other MBI","","Public RD&D Carbon Capture and Storage","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",6,-4,-2,0,0,0,0,1,1
"551","RDD_CCS","NLD",2013,"MBI","Other MBI","","Public RD&D Carbon Capture and Storage","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",4,-1,-2,0,0,0,0,1,0
"552","RDD_CCS","NLD",2017,"MBI","Other MBI","","Public RD&D Carbon Capture and Storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",8,4,4,0,0,1,1,0,0
"553","RDD_CCS","NLD",2019,"MBI","Other MBI","","Public RD&D Carbon Capture and Storage","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",6,-3,-2,0,0,0,0,1,1
"554","RDD_CCS","NOR",2004,"MBI","Other MBI","","Public RD&D Carbon Capture and Storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",9,9,9,1,0,1,1,0,0
"555","RDD_CCS","SWE",2011,"MBI","Other MBI","","Public RD&D Carbon Capture and Storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",3,3,3,1,0,1,1,0,0
"556","RDD_CCS","SWE",2015,"MBI","Other MBI","","Public RD&D Carbon Capture and Storage","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",2,-2,-2,0,0,0,0,1,1
"557","RDD_CCS","SWE",2019,"MBI","Other MBI","","Public RD&D Carbon Capture and Storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",4,3,0,0,0,1,0,0,0
"558","RDD_CCS","SWE",2020,"MBI","Other MBI","","Public RD&D Carbon Capture and Storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",6,2,5,0,0,1,0,0,0
"559","RDD_CCS","USA",2004,"MBI","Other MBI","","Public RD&D Carbon Capture and Storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",4,4,4,1,0,1,1,0,0
"560","RDD_CCS","USA",2006,"MBI","Other MBI","","Public RD&D Carbon Capture and Storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",7,2,3,0,0,1,1,0,0
"561","RDD_Hydrogen","AUS",2018,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",7,4,4,0,0,1,1,0,0
"562","RDD_Hydrogen","AUS",2022,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",10,1,2,0,0,0,1,0,0
"563","RDD_Hydrogen","AUT",2005,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",5,5,0,1,0,1,0,0,0
"564","RDD_Hydrogen","AUT",2006,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",8,3,8,0,0,1,0,0,0
"565","RDD_Hydrogen","AUT",2007,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",3,-5,-2,0,0,0,0,1,1
"566","RDD_Hydrogen","AUT",2008,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",5,2,-3,0,0,1,0,0,0
"567","RDD_Hydrogen","AUT",2015,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",4,-4,-2,0,0,0,0,1,1
"568","RDD_Hydrogen","AUT",2017,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",6,1,2,0,0,0,1,0,0
"569","RDD_Hydrogen","AUT",2018,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","slow_increase","positive","Cross_sectoral",7,1,2,0,0,0,1,0,0
"570","RDD_Hydrogen","AUT",2019,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","slow_increase","positive","Cross_sectoral",8,1,2,0,0,0,1,0,0
"571","RDD_Hydrogen","AUT",2021,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",10,2,2,0,0,1,1,0,0
"572","RDD_Hydrogen","BEL",2014,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",5,5,4,0,0,1,1,0,0
"573","RDD_Hydrogen","BEL",2015,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",3,-2,3,0,0,0,0,0,1
"574","RDD_Hydrogen","BEL",2019,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",7,4,4,0,0,1,1,0,0
"575","RDD_Hydrogen","CAN",2012,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",6,-2,-3,0,0,0,0,1,1
"576","RDD_Hydrogen","CAN",2014,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",4,-1,-2,0,0,0,0,1,0
"577","RDD_Hydrogen","CAN",2016,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",6,2,2,0,0,1,1,0,0
"578","RDD_Hydrogen","CAN",2020,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",8,3,2,0,0,1,1,0,0
"579","RDD_Hydrogen","DEU",2019,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",6,1,2,0,0,0,1,0,0
"580","RDD_Hydrogen","DEU",2020,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","slow_increase","positive","Cross_sectoral",7,1,2,0,0,0,1,0,0
"581","RDD_Hydrogen","DEU",2021,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","slow_increase","positive","Cross_sectoral",10,3,4,0,0,1,1,0,0
"582","RDD_Hydrogen","ESP",2006,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",2,2,2,1,0,1,1,0,0
"583","RDD_Hydrogen","ESP",2010,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",6,3,2,0,0,1,1,0,0
"584","RDD_Hydrogen","ESP",2012,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",4,-1,-2,0,0,0,0,1,0
"585","RDD_Hydrogen","ESP",2013,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",2,-2,-3,0,0,0,0,1,1
"586","RDD_Hydrogen","ESP",2019,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",5,2,3,0,0,1,1,0,0
"587","RDD_Hydrogen","ESP",2021,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",10,5,5,0,0,1,1,0,0
"588","RDD_Hydrogen","FIN",2021,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",5,5,5,1,0,1,1,0,0
"589","RDD_Hydrogen","FRA",2020,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",9,1,2,0,0,0,1,0,0
"590","RDD_Hydrogen","GBR",2007,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",4,1,2,0,0,0,1,0,0
"591","RDD_Hydrogen","GBR",2010,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",6,1,2,0,0,0,1,0,0
"592","RDD_Hydrogen","GBR",2019,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",6,1,2,0,0,0,1,0,0
"593","RDD_Hydrogen","ITA",2006,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",6,6,6,1,0,1,1,0,0
"594","RDD_Hydrogen","JPN",2019,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",10,1,2,0,0,0,1,0,0
"595","RDD_Hydrogen","NLD",2010,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",4,-3,-2,0,0,0,0,1,1
"596","RDD_Hydrogen","NLD",2011,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",0,-4,-7,0,1,0,0,0,1
"597","RDD_Hydrogen","NLD",2013,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",2,2,2,0,0,1,1,0,0
"598","RDD_Hydrogen","NLD",2017,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",8,6,6,0,0,1,1,0,0
"599","RDD_Hydrogen","NLD",2018,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",6,-2,4,0,0,0,0,0,1
"600","RDD_Hydrogen","NLD",2021,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",10,3,3,0,0,1,1,0,0
"601","RDD_Hydrogen","NOR",2005,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",9,3,0,0,0,1,0,0,0
"602","RDD_Hydrogen","NOR",2012,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",7,-2,-2,0,0,0,0,1,1
"603","RDD_Hydrogen","NOR",2021,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",10,3,3,0,0,1,1,0,0
"604","RDD_Hydrogen","SWE",2015,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",3,-2,-2,0,0,0,0,1,1
"605","RDD_Hydrogen","USA",2005,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",8,2,0,0,0,1,0,0,0
"606","RDD_Hydrogen","USA",2012,"MBI","Other MBI","","Public RD&D Hydrogen","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",4,-3,-4,0,0,0,0,1,1
"607","RDD_Nuclear","AUS",2004,"MBI","Other MBI","","Public RD&D Nuclear","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",5,4,0,0,0,1,0,0,0
"608","RDD_Nuclear","AUS",2009,"MBI","Other MBI","","Public RD&D Nuclear","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",1,-3,-3,0,0,0,0,1,1
"609","RDD_Nuclear","CAN",2001,"MBI","Other MBI","","Public RD&D Nuclear","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",6,-1,-2,0,0,0,0,1,0
"610","RDD_Nuclear","CAN",2005,"MBI","Other MBI","","Public RD&D Nuclear","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",9,3,3,0,0,1,1,0,0
"611","RDD_Nuclear","CAN",2011,"MBI","Other MBI","","Public RD&D Nuclear","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",7,-2,-2,0,0,0,0,1,1
"612","RDD_Nuclear","DEU",2022,"MBI","Other MBI","","Public RD&D Nuclear","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",5,-1,-2,0,0,0,0,1,0
"613","RDD_Nuclear","DNK",1998,"MBI","Other MBI","","Public RD&D Nuclear","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",5,3,3,0,0,1,1,0,0
"614","RDD_Nuclear","DNK",2008,"MBI","Other MBI","","Public RD&D Nuclear","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",0,-3,-3,0,1,0,0,1,1
"615","RDD_Nuclear","DNK",2010,"MBI","Other MBI","","Public RD&D Nuclear","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",3,3,3,0,0,1,1,0,0
"616","RDD_Nuclear","DNK",2018,"MBI","Other MBI","","Public RD&D Nuclear","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",0,-3,-3,0,1,0,0,1,1
"617","RDD_Nuclear","ESP",1998,"MBI","Other MBI","","Public RD&D Nuclear","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",5,-1,-2,0,0,0,0,1,0
"618","RDD_Nuclear","ESP",2010,"MBI","Other MBI","","Public RD&D Nuclear","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",0,-5,-4,0,1,0,0,1,1
"619","RDD_Nuclear","ESP",2012,"MBI","Other MBI","","Public RD&D Nuclear","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",5,4,5,0,0,1,1,0,0
"620","RDD_Nuclear","ESP",2014,"MBI","Other MBI","","Public RD&D Nuclear","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",1,-3,-4,0,0,0,0,1,1
"621","RDD_Nuclear","ESP",2020,"MBI","Other MBI","","Public RD&D Nuclear","Technology support","Market","Subsidy","OECD","slow_increase","positive","Cross_sectoral",3,2,2,0,0,1,1,0,0
"622","RDD_Nuclear","ESP",2021,"MBI","Other MBI","","Public RD&D Nuclear","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",8,5,7,0,0,1,0,0,0
"623","RDD_Nuclear","GBR",2015,"MBI","Other MBI","","Public RD&D Nuclear","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",7,2,2,0,0,1,1,0,0
"624","RDD_Nuclear","KOR",2004,"MBI","Other MBI","","Public RD&D Nuclear","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",10,4,4,0,0,1,1,0,0
"625","RDD_Nuclear","KOR",2008,"MBI","Other MBI","","Public RD&D Nuclear","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",6,-4,-4,0,0,0,0,1,1
"626","RDD_Nuclear","NOR",2019,"MBI","Other MBI","","Public RD&D Nuclear","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",2,-3,-3,0,0,0,0,1,1
"627","RDD_Otherstorage","AUT",2010,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",9,3,4,0,0,1,1,0,0
"628","RDD_Otherstorage","BEL",1997,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",3,-3,0,0,0,0,0,0,1
"629","RDD_Otherstorage","BEL",1998,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",5,2,-1,0,0,1,0,0,0
"630","RDD_Otherstorage","BEL",2011,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",8,8,0,0,0,1,0,0,0
"631","RDD_Otherstorage","BEL",2012,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",10,2,10,0,0,1,0,0,0
"632","RDD_Otherstorage","BEL",2013,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",8,-2,0,0,0,0,0,0,1
"633","RDD_Otherstorage","BEL",2022,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",6,-2,-2,0,0,0,0,1,1
"634","RDD_Otherstorage","CAN",2000,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",6,3,3,0,0,1,1,0,0
"635","RDD_Otherstorage","CAN",2004,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",3,-5,-4,0,0,0,0,1,1
"636","RDD_Otherstorage","CAN",2009,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",8,4,5,0,0,1,1,0,0
"637","RDD_Otherstorage","CAN",2018,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",10,2,2,0,0,1,1,0,0
"638","RDD_Otherstorage","CHE",2010,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",6,-2,-2,0,0,0,0,1,1
"639","RDD_Otherstorage","CHE",2014,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",9,3,3,0,0,1,1,0,0
"640","RDD_Otherstorage","DEU",2004,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",2,-3,-3,0,0,0,0,1,1
"641","RDD_Otherstorage","DEU",2016,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",8,1,2,0,0,0,1,0,0
"642","RDD_Otherstorage","DNK",2009,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",10,4,4,0,0,1,1,0,0
"643","RDD_Otherstorage","DNK",2022,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",3,-3,-6,0,0,0,0,0,1
"644","RDD_Otherstorage","ESP",2004,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",0,-1,0,0,1,0,0,0,0
"645","RDD_Otherstorage","ESP",2007,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",2,2,2,0,0,1,1,0,0
"646","RDD_Otherstorage","ESP",2010,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",4,1,2,0,0,0,1,0,0
"647","RDD_Otherstorage","ESP",2015,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",6,2,6,0,0,1,0,0,0
"648","RDD_Otherstorage","ESP",2021,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",9,5,6,0,0,1,1,0,0
"649","RDD_Otherstorage","FRA",2000,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",1,1,1,1,0,0,0,0,0
"650","RDD_Otherstorage","FRA",2007,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","slow_increase","positive","Cross_sectoral",4,2,2,0,0,1,1,0,0
"651","RDD_Otherstorage","FRA",2008,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",6,2,4,0,0,1,0,0,0
"652","RDD_Otherstorage","FRA",2013,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",7,1,2,0,0,0,1,0,0
"653","RDD_Otherstorage","FRA",2021,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",9,1,2,0,0,0,1,0,0
"654","RDD_Otherstorage","GBR",2015,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",6,1,2,0,0,0,1,0,0
"655","RDD_Otherstorage","GBR",2016,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","slow_increase","positive","Cross_sectoral",7,1,2,0,0,0,1,0,0
"656","RDD_Otherstorage","ITA",2000,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",9,0,5,0,0,0,1,0,0
"657","RDD_Otherstorage","ITA",2016,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",7,-2,-3,0,0,0,0,1,1
"658","RDD_Otherstorage","JPN",1998,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",7,2,2,0,0,1,1,0,0
"659","RDD_Otherstorage","JPN",2002,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",5,-3,-3,0,0,0,0,1,1
"660","RDD_Otherstorage","JPN",2003,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",3,-2,-5,0,0,0,0,0,1
"661","RDD_Otherstorage","JPN",2004,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",5,2,0,0,0,1,0,0,0
"662","RDD_Otherstorage","JPN",2013,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",4,-2,-2,0,0,0,0,1,1
"663","RDD_Otherstorage","JPN",2016,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",8,3,3,0,0,1,1,0,0
"664","RDD_Otherstorage","KOR",2003,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",8,2,0,0,0,1,0,0,0
"665","RDD_Otherstorage","KOR",2008,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",8,2,1,0,0,1,0,0,0
"666","RDD_Otherstorage","NLD",1999,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",6,-1,-2,0,0,0,0,1,0
"667","RDD_Otherstorage","NLD",2005,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",3,0,-3,0,0,0,0,1,0
"668","RDD_Otherstorage","NOR",2009,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",8,5,3,0,0,1,1,0,0
"669","RDD_Otherstorage","NOR",2022,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",7,-3,-3,0,0,0,0,1,1
"670","RDD_Otherstorage","SWE",1997,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",8,6,0,0,0,1,0,0,0
"671","RDD_Otherstorage","SWE",2005,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",6,-2,-2,0,0,0,0,1,1
"672","RDD_Otherstorage","SWE",2009,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",7,2,2,0,0,1,1,0,0
"673","RDD_Otherstorage","USA",2012,"MBI","Other MBI","","Public RD&D Energy storage","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",3,-1,-2,0,0,0,0,1,0
"674","RDD_Renewables","AUS",2011,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",10,2,3,0,0,1,1,0,0
"675","RDD_Renewables","AUS",2016,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",5,-4,-2,0,0,0,0,1,1
"676","RDD_Renewables","AUT",2008,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",8,2,2,0,0,1,1,0,0
"677","RDD_Renewables","BEL",2011,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",6,6,0,0,0,1,0,0,0
"678","RDD_Renewables","CAN",2009,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",9,2,3,0,0,1,1,0,0
"679","RDD_Renewables","CAN",2013,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",7,-2,-2,0,0,0,0,1,1
"680","RDD_Renewables","DEU",2009,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",8,2,3,0,0,1,1,0,0
"681","RDD_Renewables","DNK",2002,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",6,-3,-2,0,0,0,0,1,1
"682","RDD_Renewables","DNK",2004,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",9,3,3,0,0,1,1,0,0
"683","RDD_Renewables","ESP",2009,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",7,2,3,0,0,1,1,0,0
"684","RDD_Renewables","ESP",2013,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","negative","Cross_sectoral",5,-3,-5,0,0,0,0,0,1
"685","RDD_Renewables","ESP",2021,"MBI","Other MBI","","Public RD&D Renewables","Technology support","Market","Subsidy","OECD","jump","positive","Cross_sectoral",8,3,2,0,0,1,1,0,0
